County,median_income,white_pop,black_pop,asian_pop,hispanic_pop,tract,total_pop,white_percent,black_percent,asian_percent,hispanic_percent,county_tract,tract_y,nearest_store,distance_to_nearest_store,nearest_store_name
RENSSELAER,93988.0,5604.0,13.0,108.0,392.0,52501,6117.0,91.6135360470819,0.2125224783390551,1.7655713585090729,6.408370116069968,RENSSELAER_52501,52501,1890,1752.5972652295343,JIFF-E-MART II LLC
RENSSELAER,85739.0,5299.0,0.0,60.0,0.0,52502,5359.0,98.8803881321142,0.0,1.1196118678857996,0.0,RENSSELAER_52502,52502,1667,2750.233293073505,SPEEDWAY LLC
RENSSELAER,60625.0,1394.0,2.0,0.0,83.0,52503,1479.0,94.2528735632184,0.1352265043948614,0.0,5.611899932386748,RENSSELAER_52503,52503,506,735.0838754084535,CELL-NIQUE CORP
RENSSELAER,82434.0,3508.0,0.0,26.0,94.0,52601,3628.0,96.69239250275636,0.0,0.7166482910694598,2.5909592061742006,RENSSELAER_52601,52601,23360,3169.3247422587538,BEES KNEES BAKERY & CAFE LLC
RENSSELAER,83900.0,1041.0,0.0,0.0,41.0,52602,1082.0,96.21072088724584,0.0,0.0,3.789279112754159,RENSSELAER_52602,52602,16287,203.80141081087024,CUMBERLAND FARMS INC
RENSSELAER,83125.0,2801.0,0.0,0.0,0.0,52603,2801.0,100.0,0.0,0.0,0.0,RENSSELAER_52603,52603,22649,3657.415801567819,CUMBERLAND FARMS INC
RICHMOND,66938.0,1250.0,268.0,366.0,483.0,300,2367.0,52.809463455851294,11.322348964934516,15.462610899873258,20.405576679340932,RICHMOND_300,300,15880,851.1911833435972,WALGREEN EASTERN CO INC
RICHMOND,53615.0,1883.0,2291.0,168.0,1427.0,700,5769.0,32.63997226555729,39.71225515687294,2.912116484659386,24.735656092910386,RICHMOND_700,700,22199,79.0890170346567,M&M SUPERETTE INC
RICHMOND,83697.0,3364.0,392.0,1630.0,843.0,800,6229.0,54.00545834002247,6.29314496708942,26.16792422539734,13.533472467490771,RICHMOND_800,800,2708,237.74366678685047,D&K DELI AND GROCERY INC
RICHMOND,63542.0,1180.0,369.0,54.0,943.0,900,2546.0,46.34721131186174,14.493322859387275,2.1209740769835035,37.03849175176748,RICHMOND_900,900,3849,243.14184208913227,CURTIS HILL NY CORP
RICHMOND,49539.0,1397.0,647.0,163.0,1540.0,1100,3747.0,37.28315986122231,17.267147050974113,4.350146784093941,41.09954630370963,RICHMOND_1100,1100,14869,204.23483692962452,FISH MARKET ARY INC
RICHMOND,55323.0,783.0,267.0,238.0,181.0,1700,1469.0,53.30156569094622,18.17562968005446,16.20149761742682,12.3213070115725,RICHMOND_1700,1700,7469,247.8687864282239,VICTORY DELI FOOD CORP
RICHMOND,78295.0,410.0,0.0,36.0,153.0,1800,599.0,68.44741235392321,0.0,6.010016694490818,25.542570951585976,RICHMOND_1800,1800,20448,1007.4803917426752,ARROCHAR MEATS INC
RICHMOND,68586.0,2185.0,189.0,337.0,578.0,2001,3289.0,66.43356643356644,5.74642748555792,10.246275463666768,17.573730617208877,RICHMOND_2001,2001,4563,560.7170055114361,TOMPKINS FOOD CORP
RICHMOND,80764.0,2337.0,199.0,463.0,264.0,2002,3263.0,71.62120747778118,6.098682194299724,14.189396261109408,8.090714066809685,RICHMOND_2002,2002,15531,424.6001491134027,ARIANA FOOD MARKET INC
RICHMOND,61500.0,2411.0,1397.0,242.0,1628.0,2100,5678.0,42.46213455442057,24.603733709052484,4.262064107079958,28.67206762944699,RICHMOND_2100,2100,6653,634.5523944576984,S.B.F. FISHERY INC
RICHMOND,30188.0,697.0,254.0,126.0,853.0,2700,1930.0,36.1139896373057,13.160621761658032,6.528497409326425,44.196891191709845,RICHMOND_2700,2700,10745,223.623988681394,MEXICO AZTECA FOODS CORP
RICHMOND,41111.0,851.0,3019.0,138.0,1782.0,2900,5790.0,14.69775474956822,52.14162348877375,2.383419689119171,30.777202072538863,RICHMOND_2900,2900,13551,60.9998058036048,SAAL DELI U& GROCERY INC
RICHMOND,99750.0,2161.0,1045.0,255.0,439.0,3300,3900.0,55.41025641025641,26.7948717948718,6.538461538461539,11.256410256410255,RICHMOND_3300,3300,12627,378.2876048415935,MAM&J GRILL & CONVENIENCE CORP
RICHMOND,105714.0,1614.0,212.0,647.0,834.0,3600,3307.0,48.80556395524644,6.410644088297551,19.56456002419111,25.21923193226489,RICHMOND_3600,3600,4563,399.6440765411812,TOMPKINS FOOD CORP
RICHMOND,85221.0,1629.0,315.0,129.0,453.0,3900,2526.0,64.4893111638955,12.470308788598574,5.10688836104513,17.933491686460805,RICHMOND_3900,3900,5833,654.7878306977232,CANDY LAND LOS MEZAS INC
RICHMOND,52204.0,1150.0,1520.0,311.0,614.0,4001,3595.0,31.98887343532684,42.280945757997216,8.650904033379694,17.079276773296247,RICHMOND_4001,4001,5531,291.25079082249954,FAMILY DOLLAR STORES OF NEW YORK LLC
RICHMOND,115632.0,351.0,1013.0,929.0,580.0,4002,2873.0,12.217194570135746,35.259310824921684,32.335537765402016,20.18795683954055,RICHMOND_4002,4002,4796,477.0282760554304,BLUE SUPERMARKET INC
RICHMOND,13855.0,338.0,2251.0,0.0,901.0,4003,3490.0,9.68481375358166,64.49856733524355,0.0,25.816618911174785,RICHMOND_4003,4003,4796,106.57924527207044,BLUE SUPERMARKET INC
RICHMOND,84732.0,1307.0,1368.0,678.0,1871.0,4004,5224.0,25.019142419601835,26.186830015313934,12.978560490045943,35.815467075038285,RICHMOND_4004,4004,599,335.8168271413434,I LOVE MY DELI GROCERY INC
RICHMOND,101196.0,1976.0,408.0,528.0,312.0,4700,3224.0,61.29032258064516,12.655086848635236,16.377171215880892,9.67741935483871,RICHMOND_4700,4700,5657,446.8096028180689,1490 MEAT CORP
RICHMOND,75833.0,2939.0,191.0,1004.0,812.0,5000,4946.0,59.421754953497775,3.86170642943793,20.299231702385768,16.417306914678527,RICHMOND_5000,5000,11466,151.95178292477453,TOLINS CONVENIENCE CORP
RICHMOND,77238.0,2431.0,161.0,212.0,695.0,5901,3499.0,69.47699342669334,4.601314661331809,6.058873963989711,19.86281794798514,RICHMOND_5901,5901,17805,735.3053794930992,FOREST SUPERETTE INC
RICHMOND,61154.0,2030.0,601.0,596.0,402.0,6400,3629.0,55.93827500688895,16.56103609809865,16.423257095618627,11.077431799393771,RICHMOND_6400,6400,18935,186.47616436624347,ALJAZEERA HALAL MEAT MARKET CORP
RICHMOND,129722.0,2127.0,157.0,229.0,312.0,6700,2825.0,75.29203539823008,5.557522123893805,8.106194690265486,11.04424778761062,RICHMOND_6700,6700,21150,332.8197278248244,FREDDIE CORP
RICHMOND,67679.0,1827.0,37.0,1097.0,110.0,7001,3071.0,59.49202214262456,1.2048192771084338,35.7212634321068,3.581895148160209,RICHMOND_7001,7001,7830,315.5557963614676,M1D FUEL CORP
RICHMOND,85380.0,4894.0,597.0,1008.0,1075.0,7002,7574.0,64.61579086348033,7.882228677053077,13.308687615526802,14.193292843939794,RICHMOND_7002,7002,16486,714.1105967933141,SOUTH BEACH DELI CORP
RICHMOND,68264.0,3340.0,367.0,897.0,726.0,7400,5330.0,62.6641651031895,6.885553470919324,16.82926829268293,13.621013133208256,RICHMOND_7400,7400,10556,392.7992531564184,OCEAN AVE DELI OF STATEN ISLAND INC
RICHMOND,99324.0,2409.0,1048.0,138.0,883.0,7500,4478.0,53.79633765073694,23.403305046895937,3.081732916480572,19.71862438588656,RICHMOND_7500,7500,19017,372.3145001859399,LA PLAZA DELI CORP
RICHMOND,80761.0,583.0,786.0,96.0,654.0,7700,2119.0,27.512977819726288,37.09296838131194,4.530438886267108,30.863614912694665,RICHMOND_7700,7700,16964,230.7030962949444,REAL GROCERY & DELI CORP
RICHMOND,55694.0,2522.0,1100.0,319.0,1461.0,8100,5402.0,46.6864124398371,20.362828582006664,5.9052202887819325,27.045538689374304,RICHMOND_8100,8100,7194,131.9495862685707,GERARDIS FARMERS MARKET LLC
RICHMOND,101625.0,3825.0,35.0,481.0,515.0,9601,4856.0,78.76853377265239,0.7207578253706755,9.905271828665567,10.605436573311367,RICHMOND_9601,9601,14728,265.2719468584203,CVS ALBANY LLC
RICHMOND,76484.0,2479.0,29.0,672.0,398.0,9602,3578.0,69.28451648965903,0.810508664058133,18.78144214645053,11.123532699832309,RICHMOND_9602,9602,20273,183.3954698039387,YOUR CHOICE DELI INC
RICHMOND,106075.0,2112.0,1393.0,180.0,1118.0,9701,4803.0,43.97251717676452,29.00270664168228,3.7476577139287945,23.2771184676244,RICHMOND_9701,9701,19340,307.2795617372866,MK ALEX DELI INC
RICHMOND,86250.0,2056.0,593.0,188.0,1743.0,10500,4580.0,44.890829694323145,12.947598253275109,4.104803493449782,38.056768558951966,RICHMOND_10500,10500,11561,141.36780036930685,CASTLETON FARM TO BAGEL LLC
RICHMOND,95586.0,4442.0,64.0,1105.0,872.0,11201,6483.0,68.51766157643067,0.9871972852074656,17.04457812741015,13.450563010951718,RICHMOND_11201,11201,10486,592.8222975534879,SI BEACH CORP
RICHMOND,75071.0,3923.0,452.0,1385.0,1123.0,11203,6883.0,56.995496149934624,6.566903966293768,20.12203980822316,16.31556007554845,RICHMOND_11203,11203,1916,137.82797227700942,NEW ALL NIGHTLONG DELI & GROC INC
RICHMOND,155270.0,14.0,172.0,0.0,74.0,11204,260.0,5.384615384615385,66.15384615384615,0.0,28.46153846153846,RICHMOND_11204,11204,12110,478.9686902874221,KARMA PARITO INC
RICHMOND,75284.0,1627.0,828.0,201.0,941.0,11401,3597.0,45.23213789268835,23.019182652210173,5.587989991659716,26.16068946344176,RICHMOND_11401,11401,18287,409.0394561470774,GRD BAGELS INC
RICHMOND,88781.0,3024.0,35.0,320.0,288.0,11402,3667.0,82.46523043359694,0.9544586855740388,8.72647941096264,7.853831469866376,RICHMOND_11402,11402,17449,360.4799498958957,HYLAN GASOLINE INC
RICHMOND,149750.0,2719.0,34.0,3.0,324.0,12100,3080.0,88.27922077922078,1.103896103896104,0.0974025974025974,10.51948051948052,RICHMOND_12100,12100,10795,471.9432648306304,A&H PELTON CONVENIENCE CORP
RICHMOND,93777.0,3187.0,53.0,238.0,1305.0,12200,4783.0,66.63182103282459,1.108091156178131,4.975956512648965,27.28413129834832,RICHMOND_12200,12200,8722,423.3817037789353,LITTLE ITALY GOURMET INC
RICHMOND,111434.0,1874.0,608.0,162.0,823.0,12500,3467.0,54.05249495240842,17.53677531006634,4.672627631958465,23.73810210556677,RICHMOND_12500,12500,21733,132.76127726649915,SI TRADERS INC
RICHMOND,84706.0,3088.0,37.0,770.0,775.0,12804,4670.0,66.12419700214133,0.7922912205567453,16.488222698072803,16.595289079229122,RICHMOND_12804,12804,20475,279.8763499901559,U AND P DELI & GROCERY INC
RICHMOND,114591.0,2062.0,29.0,241.0,102.0,12805,2434.0,84.71651602300739,1.191454396055875,9.90139687756779,4.19063270336894,RICHMOND_12805,12805,4252,1231.0052738376985,STOP&SHOP SUPERMARKET CO LLC THE
RICHMOND,56345.0,4157.0,116.0,575.0,1177.0,12806,6025.0,68.99585062240664,1.9253112033195023,9.54356846473029,19.535269709543567,RICHMOND_12806,12806,20475,514.7665278726563,U AND P DELI & GROCERY INC
RICHMOND,120872.0,1124.0,48.0,87.0,167.0,13201,1426.0,78.82187938288921,3.3660589060308554,6.100981767180926,11.711079943899016,RICHMOND_13201,13201,18846,362.66853282680034,GUYON FOODMART INC
RICHMOND,116755.0,5543.0,294.0,217.0,762.0,13203,6816.0,81.32335680751174,4.313380281690141,3.18368544600939,11.179577464788732,RICHMOND_13203,13203,19679,642.4874810283136,FRESH K&K MARKET INC
RICHMOND,97752.0,4452.0,15.0,406.0,726.0,13204,5599.0,79.51419896410073,0.2679049830326844,7.251294874084659,12.966601178781923,RICHMOND_13204,13204,17161,397.10590800018457,TNS SUPRETTE CORP
RICHMOND,16250.0,184.0,767.0,31.0,304.0,13301,1286.0,14.307931570762053,59.64230171073095,2.410575427682737,23.63919129082426,RICHMOND_13301,13301,15773,142.45177079173556,CASTLETON GROCERY & GRILL INC
RICHMOND,93929.0,1084.0,2077.0,130.0,2094.0,13302,5385.0,20.12999071494893,38.57010213556175,2.414113277623027,38.8857938718663,RICHMOND_13302,13302,22785,193.68969776771965,CASTLE DELI AND GROCERY CORP
RICHMOND,79412.0,2999.0,608.0,293.0,589.0,13400,4489.0,66.80775228335932,13.544219202494986,6.52706616172867,13.12096235241702,RICHMOND_13400,13400,11287,386.6390314537918,ROSY CONVENIENCE INC
RICHMOND,132261.0,5820.0,0.0,420.0,671.0,13800,6911.0,84.21357256547533,0.0,6.0772681232817245,9.709159311242946,RICHMOND_13800,13800,1611,467.40638103244254,BAGEL DEPOT OF S.I. CORP
RICHMOND,59825.0,1122.0,467.0,317.0,771.0,14100,2677.0,41.91258871871498,17.444901008591707,11.841613746731417,28.8008965259619,RICHMOND_14100,14100,12581,229.75282366208896,1106 FOREST FOOD CORP
RICHMOND,125750.0,6468.0,0.0,502.0,614.0,14604,7584.0,85.28481012658227,0.0,6.619198312236287,8.095991561181433,RICHMOND_14604,14604,11911,361.5620563795231,TARAN CONVENIENCE INC
RICHMOND,120351.0,3781.0,2.0,186.0,185.0,14605,4154.0,91.02070293692826,0.0481463649494463,4.477611940298507,4.453538757823784,RICHMOND_14605,14605,964,716.8472587419014,ELVERTON CONVENIENCE INC
RICHMOND,92012.0,5319.0,45.0,157.0,905.0,14606,6426.0,82.77310924369748,0.700280112044818,2.4431995020230315,14.083411142234672,RICHMOND_14606,14606,17161,709.5344708367794,TNS SUPRETTE CORP
RICHMOND,109427.0,4210.0,56.0,273.0,541.0,14607,5080.0,82.8740157480315,1.1023622047244095,5.374015748031495,10.649606299212598,RICHMOND_14607,14607,23100,293.2183123542006,BAGEL BOX 2 INC THE
RICHMOND,114205.0,3000.0,0.0,123.0,316.0,14608,3439.0,87.23466123873219,0.0,3.57662111078802,9.188717650479791,RICHMOND_14608,14608,964,430.6718880008194,ELVERTON CONVENIENCE INC
RICHMOND,103646.0,2907.0,102.0,37.0,300.0,14700,3346.0,86.8798565451285,3.048416019127316,1.105797967722654,8.965929468021518,RICHMOND_14700,14700,1641,625.6844257124063,MK SUPERETTE INC
RICHMOND,104191.0,4861.0,7.0,918.0,691.0,15100,6477.0,75.0501775513355,0.1080747259533734,14.173228346456693,10.66851937625444,RICHMOND_15100,15100,20332,401.62921360276255,NJV ENTER INC
RICHMOND,125774.0,5162.0,118.0,338.0,1065.0,15601,6683.0,77.24076013766272,1.765674098458776,5.057608858297172,15.935956905581325,RICHMOND_15601,15601,21671,533.8690755491529,BAGELS R US INC
RICHMOND,123291.0,3439.0,19.0,1.0,312.0,15602,3771.0,91.19596923892868,0.503845133916733,0.0265181649429859,8.273667462211614,RICHMOND_15602,15602,12167,618.8972778579678,CAMPOS JUICE&BAGEL INC
RICHMOND,74656.0,4170.0,0.0,414.0,1105.0,15603,5689.0,73.2993496220777,0.0,7.2772016171559155,19.42344876076639,RICHMOND_15603,15603,3373,975.8289309229511,FRANK AND SAL LLC
RICHMOND,136506.0,3134.0,31.0,226.0,679.0,16901,4070.0,77.002457002457,0.7616707616707616,5.552825552825553,16.683046683046683,RICHMOND_16901,16901,21658,641.553101221385,CLOVE ROAD BAGELS INC
RICHMOND,101509.0,4124.0,34.0,643.0,251.0,17005,5052.0,81.63103721298496,0.6730007917656373,12.72763262074426,4.968329374505146,RICHMOND_17005,17005,4222,322.30101027824145,ANNADALE TRADING INC
RICHMOND,93634.0,4755.0,19.0,683.0,1844.0,17007,7301.0,65.12806464867826,0.2602383235173264,9.354882892754416,25.256814135049996,RICHMOND_17007,17007,4530,689.2285055277582,CVS ALBANY LLC
RICHMOND,91641.0,4583.0,0.0,535.0,228.0,17009,5346.0,85.72764683875795,0.0,10.007482229704452,4.264870931537598,RICHMOND_17009,17009,14552,962.0186002842204,WOODROW FOODS CORP
RICHMOND,119352.0,4616.0,2.0,145.0,435.0,17011,5198.0,88.80338591766063,0.0384763370527125,2.789534436321662,8.368603308964987,RICHMOND_17011,17011,1900,388.91188839378646,FREDDIES SALUMERIA & PORK STORE 1 INC
RICHMOND,103068.0,3850.0,33.0,178.0,660.0,17012,4721.0,81.55051895784791,0.699004448210125,3.770387629739462,13.9800889642025,RICHMOND_17012,17012,16680,719.5404476034103,MIKES & SAMIA DELI CORP
RICHMOND,81611.0,3213.0,68.0,415.0,710.0,17013,4406.0,72.92328642759873,1.5433499773036767,9.418974126191555,16.114389468906037,RICHMOND_17013,17013,107,354.5117723315576,TASTY BOWL INC
RICHMOND,97692.0,3740.0,46.0,489.0,667.0,17014,4942.0,75.67786321327398,0.9307972480777014,9.894779441521653,13.49656009712667,RICHMOND_17014,17014,16206,485.5974684922873,VILLAGE GREEN CAFE INC
RICHMOND,126588.0,2872.0,0.0,0.0,124.0,17015,2996.0,95.8611481975968,0.0,0.0,4.138851802403204,RICHMOND_17015,17015,14552,352.79719747335537,WOODROW FOODS CORP
RICHMOND,113068.0,4308.0,17.0,253.0,475.0,17016,5053.0,85.25628339600237,0.3364338017019592,5.006926578270334,9.400356224025332,RICHMOND_17016,17016,16680,712.2409160320954,MIKES & SAMIA DELI CORP
RICHMOND,39974.0,1110.0,329.0,411.0,609.0,17300,2459.0,45.14030093533957,13.37942252948353,16.714111427409517,24.766165107767385,RICHMOND_17300,17300,21228,230.5029876500505,TODT HILL BAGELS INC
RICHMOND,160870.0,4486.0,225.0,198.0,95.0,17600,5004.0,89.64828137490008,4.496402877697841,3.956834532374101,1.8984812150279773,RICHMOND_17600,17600,2638,739.4394256875066,BEACH VIEW INC
RICHMOND,144375.0,2779.0,1.0,723.0,93.0,17701,3596.0,77.28031145717463,0.0278086763070077,20.10567296996663,2.586206896551724,RICHMOND_17701,17701,5657,1089.6191428930626,1490 MEAT CORP
RICHMOND,101608.0,2166.0,0.0,138.0,225.0,17702,2529.0,85.64650059311981,0.0,5.456702253855279,8.896797153024911,RICHMOND_17702,17702,6063,293.26293108960465,1334 RICHMOND ROAD CORP
RICHMOND,91592.0,2795.0,91.0,259.0,259.0,18100,3404.0,82.10928319623972,2.673325499412456,7.608695652173914,7.608695652173914,RICHMOND_18100,18100,7283,1008.2383155618976,CHEFSTABLE INC THE
RICHMOND,122148.0,1251.0,112.0,417.0,272.0,18701,2052.0,60.96491228070175,5.458089668615984,20.321637426900587,13.255360623781677,RICHMOND_18701,18701,20103,218.73288138698615,5 STAR DELI & GROCERY INC.
RICHMOND,80778.0,2495.0,109.0,1558.0,589.0,18703,4751.0,52.515259945274686,2.294253841296569,32.79309619027573,12.39739002315302,RICHMOND_18703,18703,23706,241.1883163871153,G&G CONVENIENCE INC
RICHMOND,112091.0,2557.0,406.0,541.0,144.0,18704,3648.0,70.09320175438597,11.12938596491228,14.830043859649123,3.947368421052632,RICHMOND_18704,18704,1699,236.29765247841263,RALPH&ANGELO FOOD STORE INC
RICHMOND,133946.0,3788.0,295.0,864.0,587.0,18901,5534.0,68.4495843874232,5.330683050234911,15.612576797976146,10.60715576436574,RICHMOND_18901,18901,6295,196.3047980131436,BEYARS MARKET INC
RICHMOND,102219.0,4709.0,51.0,1018.0,716.0,18902,6494.0,72.5130890052356,0.7853403141361256,15.676008623344623,11.025562057283649,RICHMOND_18902,18902,23706,552.7901892836802,G&G CONVENIENCE INC
RICHMOND,89868.0,1438.0,8.0,281.0,161.0,19700,1888.0,76.16525423728814,0.423728813559322,14.883474576271183,8.527542372881355,RICHMOND_19700,19700,1524,316.86337751590554,286 WATCHOGUE ROAD CORP
RICHMOND,88013.0,7026.0,78.0,420.0,770.0,19800,8294.0,84.71183988425368,0.9404388714733544,5.0639016156257535,9.283819628647215,RICHMOND_19800,19800,6354,1283.3993046080404,SEGUINE BEVERAGE & GROCERY 1 CORP
RICHMOND,104750.0,2393.0,233.0,294.0,1502.0,20100,4422.0,54.115784712799645,5.269109000452285,6.648575305291724,33.96653098145636,RICHMOND_20100,20100,2271,166.96216787715645,LA MILPA DELI & GROCERY LLC
RICHMOND,63750.0,536.0,2050.0,0.0,697.0,20701,3283.0,16.3265306122449,62.44288760280231,0.0,21.230581784952783,RICHMOND_20701,20701,16093,271.80009300106593,RANCHERS BEST WHOLESALE MEATS INC
RICHMOND,28523.0,818.0,490.0,48.0,1587.0,20702,2943.0,27.794767244308527,16.649677200135915,1.6309887869520898,53.92456676860347,RICHMOND_20702,20702,4311,135.72410313795422,HEBERTON FOOD CORP
RICHMOND,133630.0,8101.0,0.0,249.0,301.0,20803,8651.0,93.64235348514624,0.0,2.8782799676338,3.4793665472199744,RICHMOND_20803,20803,8618,1106.6956299945632,CVS ALBANY LLC
RICHMOND,92500.0,5282.0,1.0,199.0,714.0,20804,6196.0,85.24854744996773,0.0161394448030987,3.211749515816656,11.523563589412523,RICHMOND_20804,20804,2969,699.0545584057007,WOODROW BAGELS INC
RICHMOND,116765.0,5769.0,13.0,136.0,538.0,20805,6456.0,89.35873605947955,0.2013630731102849,2.106567534076828,8.333333333333332,RICHMOND_20805,20805,844,462.75877444972673,GMI PORK STORE LLC
RICHMOND,79744.0,2240.0,1.0,0.0,301.0,20806,2542.0,88.1195908733281,0.03933910306845,0.0,11.84107002360346,RICHMOND_20806,20806,844,465.2142653638133,GMI PORK STORE LLC
RICHMOND,74141.0,2799.0,926.0,69.0,2325.0,21300,6119.0,45.74276842621343,15.133191697989869,1.1276352345154437,37.99640464128126,RICHMOND_21300,21300,21242,95.1837835963162,406 DELI & GROCERY INC
RICHMOND,56696.0,1002.0,902.0,69.0,1075.0,22300,3048.0,32.874015748031496,29.593175853018373,2.263779527559055,35.26902887139108,RICHMOND_22300,22300,9118,250.40658726924136,DANA & FARH CORP
RICHMOND,126364.0,6507.0,126.0,130.0,571.0,22601,7334.0,88.72375238614671,1.7180256340332698,1.772566130351786,7.78565584946823,RICHMOND_22601,22601,2347,971.8384312518112,CAKES R US INC
RICHMOND,80234.0,2132.0,1433.0,666.0,2268.0,23100,6499.0,32.80504693029697,22.049546084012924,10.247730420064626,34.89767656562548,RICHMOND_23100,23100,382,377.6400332698609,FERNANDEZ & FERNANDEZ DELI GROCERY CORP
RICHMOND,74837.0,2090.0,508.0,357.0,1805.0,23900,4760.0,43.90756302521008,10.672268907563025,7.5,37.92016806722689,RICHMOND_23900,23900,24173,248.95806024085545,NEW RANCHITO DELI & GROCERY STORE CORPOR
RICHMOND,118592.0,5563.0,0.0,118.0,677.0,24401,6358.0,87.49606794589494,0.0,1.8559295375904372,10.648002516514628,RICHMOND_24401,24401,20913,282.84053817978287,TC AMBOY CORP
RICHMOND,117019.0,4773.0,2.0,96.0,300.0,24402,5171.0,92.30322954941018,0.038677238445175,1.8565074453684007,5.8015857667762525,RICHMOND_24402,24402,1946,1197.6746176824909,TIKA PETROLEUM INC
RICHMOND,74263.0,1113.0,723.0,576.0,765.0,24700,3177.0,35.03305004721435,22.757318224740324,18.13031161473088,24.07932011331445,RICHMOND_24700,24700,19078,87.4858240629862,VELAZQUEZ GARCIA CORP
RICHMOND,125446.0,3916.0,19.0,267.0,930.0,24800,5132.0,76.30553390491036,0.3702260327357755,5.202650038971162,18.121590023382694,RICHMOND_24800,24800,17066,123.8971227999717,ANTONICO FOODS CORP
RICHMOND,112244.0,4183.0,265.0,646.0,1202.0,25100,6296.0,66.43900889453622,4.209021601016518,10.260482846251588,19.09148665819568,RICHMOND_25100,25100,12480,598.5777782931427,MANNIX FAMILY MARKET @ FOREST & RICHMOND
RICHMOND,87303.0,2605.0,54.0,913.0,686.0,27301,4258.0,61.178957256928136,1.26820103334899,21.441991545326445,16.11085016439643,RICHMOND_27301,27301,23590,915.7041809840408,POLISH SPECIALTIES LLC
RICHMOND,81083.0,3302.0,20.0,740.0,188.0,27302,4250.0,77.69411764705882,0.4705882352941176,17.41176470588235,4.423529411764706,RICHMOND_27302,27302,7283,673.2936965609226,CHEFSTABLE INC THE
RICHMOND,82721.0,4862.0,101.0,1214.0,1277.0,27702,7454.0,65.22672390662731,1.3549771934531794,16.28655755299168,17.13174134692782,RICHMOND_27702,27702,4546,266.33554884566405,LUS LICENSING LLC
RICHMOND,79575.0,3533.0,124.0,836.0,671.0,27704,5164.0,68.41595662277304,2.401239349341596,16.18900077459334,12.993803253292022,RICHMOND_27704,27704,16059,1203.5620157675394,DOLLAR TREE STORES INC
RICHMOND,95231.0,3870.0,228.0,1850.0,653.0,27705,6601.0,58.62748068474474,3.4540221178609305,28.026056658082112,9.892440539312226,RICHMOND_27705,27705,11714,682.4013412583867,RITE AID OF NEW YORK INC
RICHMOND,73322.0,2280.0,350.0,574.0,487.0,27706,3691.0,61.77187753996207,9.48252506095909,15.551341099972907,13.194256299105934,RICHMOND_27706,27706,11714,170.78163939774603,RITE AID OF NEW YORK INC
RICHMOND,128750.0,1885.0,43.0,301.0,181.0,27900,2410.0,78.21576763485477,1.784232365145228,12.489626556016598,7.510373443983402,RICHMOND_27900,27900,1611,1112.018090036891,BAGEL DEPOT OF S.I. CORP
RICHMOND,89286.0,1994.0,17.0,905.0,535.0,29102,3451.0,57.78035352071863,0.4926108374384236,26.224282816574902,15.502752825268038,RICHMOND_29102,29102,23264,899.1324299150031,DOLLAR TREE STORES INC
RICHMOND,104904.0,4372.0,250.0,1335.0,1302.0,29104,7259.0,60.228681636589066,3.444000551040088,18.390962942554072,17.93635486981678,RICHMOND_29104,29104,20699,408.4047684478828,LANDER ISLAND MARKET CORP
RICHMOND,97279.0,3476.0,101.0,592.0,939.0,29105,5108.0,68.05011746280346,1.9772905246671888,11.58966327329679,18.38292873923257,RICHMOND_29105,29105,7850,709.0758826192981,STATEN ISLAND BAGEL CAFE INC
RICHMOND,127671.0,2805.0,137.0,128.0,618.0,29106,3688.0,76.05748373101953,3.714750542299349,3.470715835140998,16.75704989154013,RICHMOND_29106,29106,23590,412.8145339704925,POLISH SPECIALTIES LLC
RICHMOND,95913.0,3291.0,333.0,1136.0,1905.0,30301,6665.0,49.37734433608402,4.996249062265566,17.044261065266316,28.582145536384097,RICHMOND_30301,30301,20699,648.9871723046002,LANDER ISLAND MARKET CORP
RICHMOND,85842.0,2765.0,1486.0,678.0,2585.0,30302,7514.0,36.7979771093958,19.776417354272024,9.023156774021826,34.40244876231036,RICHMOND_30302,30302,13366,334.8550546068224,ISLAND MINI MARKET DELI INC
RICHMOND,76066.0,1363.0,3045.0,227.0,1817.0,31902,6452.0,21.12523248605084,47.194668319900806,3.51828890266584,28.161810291382515,RICHMOND_31902,31902,12749,92.13908504476538,OFURE LLC
RICHMOND,86471.0,338.0,431.0,33.0,329.0,32300,1131.0,29.88505747126437,38.1078691423519,2.9177718832891246,29.089301503094607,RICHMOND_32300,32300,15680,1062.835017651499,YOUR TASTE DELI INC
ROCKLAND,147647.0,4470.0,426.0,208.0,941.0,10101,6045.0,73.94540942928039,7.047146401985112,3.4408602150537635,15.566583953680729,ROCKLAND_10101,10101,186,4009.250281376717,SAINSBURY C STORE INC
ROCKLAND,114107.0,4009.0,425.0,118.0,1309.0,10102,5861.0,68.40129670704658,7.251322299948814,2.0133083091622592,22.334072683842347,ROCKLAND_10102,10102,8260,301.9598529993283,CAZZOLLA JOSEPH
ROCKLAND,90074.0,3309.0,524.0,38.0,602.0,10200,4473.0,73.97719651240779,11.714732841493406,0.8495416946121171,13.4585289514867,ROCKLAND_10200,10200,4061,1008.7557416169436,MINTYS CORP
ROCKLAND,129545.0,3079.0,639.0,357.0,823.0,10501,4898.0,62.86239281339322,13.046141282155984,7.288689260922826,16.80277664352797,ROCKLAND_10501,10501,825,695.0172202614548,SHOP-RITE OF GARNERVILLE INC
